IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,Substance,Y_1970,Y_1971,Y_1972,Y_1973,Y_1974,Y_1975,Y_1976,Y_1977,Y_1978,Y_1979,Y_1980,Y_1981,Y_1982,Y_1983,Y_1984,Y_1985,Y_1986,Y_1987,Y_1988,Y_1989,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023
Int. Shipping,Int. Shipping,SEA,Int. Shipping,CO2,353846.35222099,353846.35222099,370409.50029671,391425.48404852,365750.03948674,341038.57472213,351674.43751392,351488.48622553,353618.11899009,364356.81132731,356809.99170656,331695.63778809,298950.89332911,279961.1750087,283748.87675488,306281.81996423,325708.99921182,322262.96370589,337891.12592846,337800.91442177,371259.56078712,386019.30371629,414910.80531346,402124.81171851,414447.09193176,429875.68814177,438419.39454664,449318.5012023,463020.51789551,490646.87351311,503294.22943113,477104.77559094,495353.61283179,503265.21893025,553096.2336601,572577.64562354,609814.65367297,645894.55103709,647013.64440825,615599.72457926,662156.44615639,663687.73381107,618584.75681174,616145.52879275,636799.15660758,662654.80467474,680257.98649658,707041.34636798,709848.18154846,693857.34490093,633554.64656562,653971.40624163,698613.39508482,706320.42124359
Non-Annex_I,Western_Africa,SEN,Senegal,CO2,1348.9848895203,1348.5562701504,1430.9768089914,1539.6699283967,1649.4343382235,1799.268508883,1883.8366939283,2004.278646575,1959.642776813,2168.0049409132,2243.3266719116,2214.5787215315,2120.6928348054,2112.380021504,2259.5306705535,2336.9851511958,2236.2408821003,2253.0126753202,2166.5678299447,2277.2060675594,2364.7661109778,2377.9720425381,2613.3818245625,2552.2224546866,2606.3541656022,2754.4218786775,2971.098238207,3268.5028265661,3667.4510302775,4046.6639685218,3989.8017891436,4512.9819007953,4682.0689497339,4543.4253321755,5176.5557460932,5748.302588166,5614.2326389419,6218.9103923541,6443.592873169,6592.2375342115,6977.3518681103,7478.1537287783,7363.2229598198,7840.0869363202,8382.0545178917,9217.5910088258,10296.217215434,10202.720157264,10735.191914913,11028.357172072,10814.311273145,12223.418643626,12357.638870376,12023.938944726
Non-Annex_I,Southeastern Asia,SGP,Singapore,CO2,6588.5277010919,6611.7710806747,7969.4918482279,8862.8083633994,9309.6032872024,9341.4125003577,10153.766788676,11262.232710879,12806.642915213,13773.493507028,13826.563565414,14954.456915915,15616.782372444,16948.710750037,18131.486882911,18982.519978706,19328.59382442,19718.403331935,22186.278423674,23491.591171488,31648.204571657,33479.120588681,34197.616850386,39472.705525987,41648.198858495,41343.744010726,42520.93637835,42194.15221396,41069.436735759,41408.169158405,45519.345450278,45906.584962589,45217.156733227,42442.592329609,44523.019998183,41731.487050133,41969.425827788,43358.308341795,42920.012944949,43762.431058433,48890.685173799,51343.880062978,50161.441764975,52635.170521297,53874.688596645,55187.691064549,52983.881077762,56897.575102099,54225.242571266,55902.367515826,53879.315666157,55689.458855899,55757.209510318,57068.331238868
Non-Annex_I,Western_Africa,SHN,Saint Helena,CO2,2.7699800324773,2.7700820405265,2.2409389538742,2.4980019812691,2.6651117517392,2.3190580195718,1.8428787906847,3.3708081389985,2.8476960984478,3.0146838125684,3.2356563651262,2.070863988233,1.8335046311844,2.9629643776844,2.6434206162003,2.9423619246533,3.2612435328566,4.5812097153048,5.1264703640497,5.2097362150864,9.5394704461271,5.4424648939396,5.1703767110111,6.4600413339746,5.5640945818119,5.8450520810073,3.5007347004602,3.8353159983352,3.8396178573531,4.1049091342742,11.23397134091,7.5176972927111,7.5346809502044,7.993536509958,9.0991213768559,9.7204914327093,8.5327221917566,9.9352800361839,10.394575374412,10.61711380106,11.494216740689,12.026966788455,12.207969208018,14.894549354724,14.869671114789,14.986566538315,15.667228551327,16.360022226257,17.20245364348,16.917926310588,15.5812291724,15.937821239454,17.282071785442,17.771061031603
Non-Annex_I,Oceania,SLB,Solomon Islands,CO2,65.929965871227,65.9437832726,70.316489932242,84.57959166212,103.78759030197,85.759197029133,84.508601989387,89.234952147824,88.564654921235,95.16882109304,102.47825687842,144.67081283637,128.33407323841,140.9407445483,125.85933760252,125.34647292158,98.898953077681,131.19075847532,160.18485026505,154.31875578015,159.71795900339,165.66809303291,182.01077042515,184.48871263658,189.60076278868,172.11674159856,174.03172361257,179.32538716346,184.54709007756,184.50780410755,235.81882759168,258.93152196445,271.30963403823,278.0230480082,286.48154494339,298.86662896436,299.79924264299,323.70506402116,328.34056577709,327.81984678523,358.40093163106,372.76561800488,371.84748523446,392.99482770637,374.37978266916,333.5714973555,323.55389340635,333.14320609628,354.43702683253,360.27841219001,365.94355923399,383.7124432151,404.98901944202,418.84724813738
Non-Annex_I,Western_Africa,SLE,Sierra Leone,CO2,361.63414336239,361.74945535741,360.03725433898,372.53414462437,401.9235984051,417.45998000883,432.77979096661,448.06967218908,455.2965184213,525.11109705381,515.55774592256,493.72847219106,494.60088203211,520.8843154356,484.800257183,538.34428385021,596.47032416527,899.21612573956,913.03084584715,803.83661204533,631.74207766989,835.81047128645,517.26010209082,504.65481410169,521.31067254115,564.88862558606,638.11583159883,621.99883443757,654.22028852924,672.3067504814,434.62052939019,546.16979162242,576.75369777503,612.43128192867,612.15849465675,567.96181073831,717.53848592718,666.00954857999,649.09094566535,654.16020969982,712.95042965731,875.23981773602,986.12264604972,1135.8898274887,1209.9400046261,1014.3728244036,1049.4951350402,1025.2567240017,1019.1131276141,998.83047506461,1040.428479711,1062.0976736427,1102.9006200624,1074.9379625444
Non-Annex_I,Rest Central America,SLV,El Salvador,CO2,1601.1608284352,1610.3511481188,1853.6529561151,2020.4423533912,2057.2249335619,2310.6570210118,2348.1994203756,2416.4787460875,2577.387066079,2401.2450461673,2020.7291103961,2016.0449437253,1883.0340357282,1946.4483679034,1901.1931425296,2078.7435754876,2061.6106257095,2465.45722793,2438.2981781307,2432.1956340327,2593.0362484046,3307.6715732491,3723.0306940166,4044.4970131751,4691.1511054702,5129.4816352798,4567.2026907767,5598.7489799805,5866.9562081949,5823.1524583077,5797.2673250665,6033.5204754639,6056.1716787169,6578.5920830814,6826.9866983544,7030.5062436442,7386.5897712824,7776.4533610643,7086.2471193598,6894.8247273071,6720.7823710209,7019.7951068567,6994.8595347454,6628.3670365464,6808.2698127614,7262.9327627679,7326.7076140382,6628.6911380407,7098.9700090604,8103.9970990028,6653.9523218562,7531.3842294694,7918.0497893994,8379.6185749606
Non-Annex_I,Eastern_Africa,SOM,Somalia,CO2,571.25749030159,571.27176395478,568.42723460796,588.10599191516,634.60670425745,659.65362144504,684.65783104545,709.92807125915,722.41835019106,833.74212519334,819.41534529343,911.65678945037,837.7869062783,896.54277977369,894.33382687227,881.79621071646,1014.6570681954,1041.8078389362,940.39628695098,891.47837692262,627.74090378218,476.14977667731,376.23122669631,386.05478456318,384.74667681079,395.01092289403,409.60056522748,410.09047638487,418.26162919697,430.67064568399,630.47328315237,658.65413660883,734.3111535116,746.42906406816,741.80790323107,755.25913841847,786.96219814607,788.11220934484,766.51690336296,777.71367211754,792.16607391985,795.45625623729,788.91648428154,792.7207311466,775.37906984897,815.6821563675,830.05820262552,819.82231833334,826.84330912696,874.48958091118,910.49592090311,926.59787203596,866.24272782021,868.15344043128
Non-Annex_I,USA,SPM,Saint Pierre and Miquelon,CO2,36.361661406027,36.331626567283,44.297509434551,44.693590586528,39.795850717573,48.226985858529,43.700731008145,48.273369555872,48.282529373891,47.748770892566,47.200934431841,46.302010985579,38.945404468374,42.397319736594,47.168758389135,42.603078723858,54.555768793577,73.67054131884,79.694727110255,99.061571053413,90.96723615341,85.781410525786,80.077633358591,44.608841231709,46.391480184518,28.85788343157,28.626600179328,17.085713309667,23.309611380455,23.617047425141,17.53234561539,17.136269844717,19.710952274167,23.128870866973,21.860928550485,23.182305333902,25.560803967803,27.735718912061,29.190523698389,32.193859106094,36.101474202961,27.712648081105,28.397376630631,33.316840117422,37.188014534487,37.944432611117,41.058645087503,37.454857455983,42.063579374608,41.790443534047,36.87255974055,38.703056195122,39.756959071462,40.105593153842
Non-Annex_I,Western_Africa,STP,Sao Tome and Principe,CO2,14.391897279976,14.395969712555,14.325900522321,14.82404897087,15.997421315026,16.617677707087,17.229906780555,17.841211535805,18.130130269965,20.922009348815,20.538514443356,19.663318393168,18.253151732396,19.984536645179,19.296925883453,19.232038955549,22.05864467093,31.097907215187,28.54472551241,26.322481501113,38.518908114866,51.096808616535,43.368404867023,42.290826146978,51.532713625997,52.938983562057,54.919520298433,54.937735482753,55.982118054083,57.652291365181,55.133303235208,55.422953151666,64.044005936162,72.386582272079,82.562405923568,89.37648927707,96.129892964344,97.631191489437,105.12716837237,114.93449140708,124.19519949022,128.4228887526,134.62732034695,135.16834195001,131.97514305877,139.49749942388,144.97403746754,145.96396471411,144.15088900115,166.93387892643,175.46740099251,178.51615372855,204.86822789399,214.07961614119
Non-Annex_I,Rest South America,SUR,Suriname,CO2,626.82790397926,627.15159514347,721.6878088549,750.4887005343,676.42097949957,751.66239686984,714.61053176826,782.56118366407,801.67280934708,792.37984957002,774.44302232408,657.07125815851,581.83335151294,428.08362155145,378.07128087039,491.00160129261,497.02393149378,394.493194529,480.49805640458,571.28668247448,1097.3602755434,1251.6832450808,1224.5815275452,1230.1012935508,1236.8758538164,1261.0579688331,1244.9778907914,1281.6277023287,1302.3898215101,1275.3459212011,1480.0131032433,1520.2782335282,1117.8307188848,1234.2993066327,1393.4928036959,1688.3920676595,1531.0264721499,1414.3343096624,1459.5766797916,1451.3050779825,1749.1985635695,1955.5250780754,2444.1860497131,2287.7277843404,2620.5575215407,2725.0019883848,2960.0527889803,2449.6833531955,2150.3272840568,2660.7291654149,2603.9442513596,2607.6780982925,2539.1722784204,2628.5618801052
Annex_I,Central Europe,SVK,Slovakia,CO2,43882.341710774,43842.330318708,44587.893503419,45970.359430364,46719.735792371,48154.869994156,49157.081780377,51190.99832451,57420.928751242,58682.385176633,62736.940636756,60831.016676515,59074.861014109,58853.758793571,61050.886836638,60808.637583078,57988.759488332,59821.236905311,60874.355551028,60438.029214809,60625.145926607,52659.173207837,49193.560417915,48164.315361181,45393.290970794,45753.843886406,45980.146737166,45556.306804386,44660.591396408,43882.699416878,41681.561097859,41968.941935426,41907.142484364,42371.37712147,41805.099996214,42220.065129328,42218.394853855,41329.010268616,41142.895859924,37216.823681515,39896.59594012,37884.516902418,36097.579088983,36370.88323734,33983.767376065,34511.577453071,35446.904132542,37718.88582845,37210.340935852,34780.263542871,32617.188753911,36618.390364131,35553.5618804,34861.570049619
Annex_I,Central Europe,SVN,Slovenia,CO2,10433.804554083,10379.290803716,10159.181660734,11661.379444537,12476.666572182,12021.022334097,11588.244095388,12616.304794141,13273.906885337,14060.721227679,14274.998794734,11566.372294558,11291.40699039,13857.046724601,14020.534003049,13679.279888582,13558.76542295,12912.384150934,17269.999931647,16101.557472127,14988.021717736,13910.104495319,13279.838719871,13980.309052646,14077.732075416,14977.648847356,15731.178820167,16230.198722065,16042.841931487,15437.257281608,15037.392985706,16895.814047127,17205.850372797,17053.992957771,17398.659078452,17636.136558435,17944.694591506,17922.176865054,18888.141197076,16890.222098126,17162.71465104,16082.266646973,15519.29089942,15513.949904508,14130.181136918,14299.097919617,15025.187506529,15348.216266839,15343.323731011,14713.599648435,13421.296532745,13760.81504703,13131.904554991,12076.461035789
Annex_I,OECD_Europe,SWE,Sweden,CO2,96172.089185915,88973.852354513,89174.163139255,90262.425886072,83495.05725545,85283.688676195,92383.703485875,88469.587320161,82964.749008112,86105.894116092,78628.987456672,71035.8087455,64904.679829757,59075.84826074,58570.48400312,62555.340570244,64211.201607333,62246.593404177,60490.716840098,57620.336800874,57139.869082936,57634.368977722,60186.43116953,60264.515156114,62941.003015991,62641.040677224,67753.806914967,61794.583826475,63002.797127924,61683.542246126,57982.245250023,58056.390162444,59386.271790999,59655.808810527,58064.046930944,54531.225496077,55096.09462561,52840.896072387,51709.913748106,46918.612737121,52881.349603472,48460.093011215,45726.693330043,43966.151552667,42776.473476285,42898.323259441,42629.870520558,41879.648436552,39428.295326808,39139.797532763,37793.958693261,39880.774016364,36208.576415145,35392.169719535
Non-Annex_I,Southern_Africa,SWZ,Swaziland,CO2,224.57990132461,224.62247069209,230.99007254176,243.64290466058,250.01092940974,281.63365038281,275.3565839718,275.36086980818,560.22863090588,561.32933498823,617.68393776663,581.41873763644,587.23956222434,439.84325776892,498.95258001804,573.99239570397,633.49996446263,664.59745009946,708.77130217372,743.09300958104,1104.9812953289,1089.7130031588,912.33594724481,819.56285444216,1458.991523592,1417.0078613784,1134.6556196165,1155.8297818015,1177.9515099774,1264.7382387008,1096.9942295329,1111.5309689514,1081.6828320898,1003.6557053604,993.13198297712,989.67211361801,998.01015856121,1031.9406893723,1012.7960330593,1049.088349385,855.10307608162,818.79626915352,810.3562519676,962.15834414237,982.27944091782,1020.6240951639,1120.6742596069,1110.0444314869,1110.0964724159,1173.7990593683,1154.9891203166,1245.7693725754,1352.6280682985,1390.163800607
Non-Annex_I,Eastern_Africa,SYC,Seychelles,CO2,106.87757673468,106.88139373943,106.33558767193,110.05113941976,118.83310639926,123.45714864207,128.01479031758,132.56148554988,134.68769449052,155.5881945968,152.67715036538,116.91292868372,99.414790655287,187.95747609428,190.92498432786,199.73607186171,197.07016789475,294.21033559567,400.53831240716,383.77171125351,265.44504543356,377.20342646894,317.87257132325,319.26265850982,318.0648892234,338.45108224685,351.18841240448,372.80741142957,379.87490644657,391.21791274188,760.86841660473,832.91823491799,754.1175446051,758.7914909508,1060.945226797,965.32675701348,1059.9271758596,865.64433542278,925.05370530983,1022.483585213,920.82940099333,788.54476034481,898.89976289225,812.84879293925,928.68632106704,978.28287418579,1089.5248855232,1128.5123069035,1004.7068878075,1069.6103029391,1125.0892773479,1144.6318424224,1202.4728502339,1237.2629775305
Non-Annex_I,Middle_East,SYR,Syrian Arab Republic,CO2,6338.5667005744,6370.639134785,6140.9818783957,5836.7718566343,7942.5370274286,9294.1495542901,10682.943739597,11747.94543787,12045.406967471,15340.721146532,14370.834972028,16165.074935666,19139.681688969,22613.017568615,25334.495328633,22857.868448998,23837.868975571,30279.95087603,29710.487859871,28671.343026701,33003.427312516,36111.480847435,35878.868529146,36869.904894045,38882.189564135,40511.39497848,43526.667970902,43333.263715146,46013.232377647,45206.389349993,45900.503003504,46012.120929237,45826.643259063,45980.301138374,48030.060963598,58807.95092537,61567.13453682,65021.399398145,66678.08612414,62407.51148959,62689.990144032,58662.985219693,46127.019550356,31192.537291609,26985.265160966,25609.669020524,24655.323174838,26810.977468631,28647.738709807,27070.222740085,25566.108923995,25367.261568148,25292.911138955,25594.860978191
Non-Annex_I,Rest Central America,TCA,Turks and Caicos Islands,CO2,3.2400376621046,3.2375049658317,3.9461922452711,3.9815457958074,3.5462270136006,4.2963489045359,3.8940086521069,4.3009055688303,4.301937596887,4.254747451803,4.2063725366114,4.1268963822993,3.8576755300781,3.780763808004,4.205576671546,4.2207285287017,4.3913920929729,4.6668293520534,5.0394036688982,5.1659025495674,5.0447649864378,5.0674851779865,5.1041255546379,4.9755736182401,5.0701769194544,4.9841924519928,4.9453971206593,5.0776775294389,5.7165312003711,5.7922081994981,17.73503479199,18.392976824941,25.864585348937,27.656798290241,27.972122482673,33.590508645631,42.596985844358,52.369661233577,58.689991624486,65.278959488186,73.174432133792,55.793625171758,57.931512223194,66.96175620774,75.929698912309,79.861872716547,88.040657196361,88.244588033491,91.496579606128,108.35172438171,88.025649790441,97.375679875409,97.780536481678,103.09864745675
Non-Annex_I,Western_Africa,TCD,Chad,CO2,153.64940228111,153.8900359094,153.45260017917,158.59974639889,170.70931185681,177.107800791,184.22284542688,193.97417860577,197.06900075267,224.90010789806,219.38216370372,198.93265127102,185.9150208713,199.57166553278,97.642854889759,116.67815197761,199.95328557842,250.22618035414,143.1287984046,145.3058170722,234.96022713167,285.42229882714,245.83757802958,127.38591325564,142.76501242249,147.11398468013,153.39932219318,159.3126493961,161.7705553482,165.62356433825,242.19341884121,241.78371956948,262.16877141658,395.4670472887,455.34136811079,481.1604493641,499.971702036,567.3922571583,486.00679448256,498.50090343951,520.4445129989,688.33768050719,1218.7486133213,1324.7348884835,1403.9260091501,1601.8689967953,1660.106137152,2162.5588742443,2261.6750511995,2364.9454168491,2140.6610045816,2190.2132450351,2506.9674565965,2571.4080740629
Non-Annex_I,Western_Africa,TGO,Togo,CO2,348.1065258353,372.31123705718,417.99046194276,366.97783686942,339.83537694782,394.37301049033,349.33147671063,460.13939649594,500.6004625409,557.70030943409,514.60830882439,498.64019804449,563.56179393128,411.1709736626,456.46311494708,430.44342638346,639.08742574425,693.31945946345,679.66946015521,689.51427212507,754.71806146873,698.4122901868,532.88604088844,410.77476159038,747.43490956215,737.13553893049,1129.4407229556,849.23459357954,1046.2414653162,1353.8079458659,1250.7738050223,1125.9760126191,1198.5730072611,1436.9592322762,1377.3565826861,1310.9664843898,1221.3602303561,1217.5916783299,1588.849035489,2710.5578186609,2524.7801975599,2316.9448508123,2212.2616460853,1901.2668071628,1733.6129442614,1544.7759822096,2094.4044993041,1820.3684702829,1993.615989695,1977.765100477,2215.4349881608,2460.0248984426,2530.1145184525,2492.5783915609
Non-Annex_I,Southeastern Asia,THA,Thailand,CO2,18107.490884474,18184.964373084,20632.044343059,23255.919056581,23235.363491111,23841.145527822,27255.848210672,30123.690090253,33400.235493818,35528.616061758,37286.484716093,36703.574798697,35529.866999626,39504.129851542,44688.640759228,48722.503399713,50370.72783508,58134.263989024,66149.831927724,77306.109445551,95364.699629596,103984.66491147,114004.41813594,129422.63737269,144392.23987962,163521.51244687,183866.5963678,187388.2076637,167007.43103565,174523.15149324,174820.39594039,183491.84630558,195026.49487696,202874.18908638,221070.93643388,229176.60137791,232803.799507,237789.45191584,238897.41225446,231942.87964892,246283.67656261,246650.27318278,264727.13833231,275948.60839303,272326.6467192,279737.6416506,276007.92835655,276939.55542371,274585.82543999,284439.55501428,274439.01895882,267491.23717276,275868.89077812,274160.04645899
Non-Annex_I,Asia-Stan,TJK,Tajikistan,CO2,8140.0321024744,8173.5296833974,8564.0421107452,8934.973833235,9320.4326021154,9976.2992239125,10217.222479624,10499.238935695,10781.103246718,11050.903099057,11568.885146892,11628.30610568,11682.978590662,11862.169169147,11816.952835644,12324.601452952,12778.384595466,12990.110094111,13200.071480258,13282.698295717,12322.351325165,11631.272778265,8556.6302205181,5798.5737554701,3588.5953717152,3045.5681463879,2700.465527029,2976.4772876596,3215.2159016132,2995.6723381395,2784.5003730044,2741.7492570763,2755.2546533466,2816.1605477985,3351.9375242779,3190.9472991527,3489.5493254508,4050.1520208401,3790.6267867632,3049.8717597129,3070.8681843288,3082.2311671672,3502.0104890142,3593.762103558,4768.0576041534,5091.5825652835,5715.2886817157,6933.6868437663,8204.0209358792,9039.9890684379,9386.3447708871,9378.4085786576,9183.8332222219,9308.1946046481
Non-Annex_I,Oceania,TKL,Tokelau,CO2,0.00014323168260092,0.00014057924403424,0.00013881095165645,0.00013881095165645,0.00013881095165645,0.00013881095165645,0.00013881095165645,0.00013792680546755,0.00013615851308976,0.00013615851308976,0.00013704265927866,0.00013969509784534,0.00014323168260092,0.0001467682673565,0.00015030485211208,0.00015118899830097,0.00015030485211208,0.00015030485211208,0.00014765241354539,0.00014411582878982,0.00014234753641203,0.00013969509784534,0.00013792680546755,0.00013615851308976,0.00013527436690087,0.00013439022071197,0.00013527436690087,0.00013704265927866,0.00013969509784534,0.00013881095165645,0.00013704265927866,0.00013262192833419,0.00062121705120082,0.00011935973550077,0.00011228656598961,0.0024609816888562,0.00010344510410066,0.00010079266553398,0.0015541085193451,9.9908519345087E-05,0.00010079266553398,0.00010167681172288,0.00010344510410066,0.00010521339647845,0.00010786583504514,0.00011051827361182,0.00011317071217851,0.00011493900455629,0.00011670729693408,0.015377675589312,0.04060772388169,0.040608608027879,0.040609492174067,0.040609492174067
Non-Annex_I,Asia-Stan,TKM,Turkmenistan,CO2,18893.208308273,18914.185819349,19874.379543231,20758.518763706,21764.637293069,23743.889591429,24339.018411182,25203.334193009,27079.497966602,27988.99223692,29998.732892012,30958.185503789,31802.453626587,32754.823035911,33927.838383988,35112.276015419,36344.208780509,37473.216224572,38405.951096076,39234.455065031,45693.799282177,38732.256355256,28283.256786119,26844.83376004,33962.411970748,34405.695164759,31287.961614256,31503.62954883,32607.193330262,38560.544229204,39339.309390588,40287.107934783,43219.42644557,48151.552277786,51323.053636811,52897.515717118,54958.092336005,60786.360143876,61937.406634777,54629.091857655,61652.398313629,66137.903664729,68295.606889701,65272.482877809,63183.621844691,65533.670541042,65596.625977229,65595.93176528,64762.681666745,65478.7368421,66701.357182628,65289.655628616,66619.312592181,65987.684015518
Non-Annex_I,Southeastern Asia,TLS,Timor-Leste,CO2,1.3924162945749,1.432224023614,1.475236706495,1.5128981203491,1.5364369282866,1.5378107750994,1.5101341577934,1.4635968705464,1.4092887624353,1.3641085645793,1.344171171572,1.3513065814431,1.3826369742371,1.4289707280512,1.4795292135012,1.5264703618728,1.567978739548,1.6037032679599,1.6392103553667,1.6799077983393,1.729428345141,1.7849730381673,1.8550992675401,1.9201988692028,1.9650068202857,1.9915193084198,1.9896197104544,1.9571279027976,64.644889211425,163.52203174394,228.32246742148,124.41139564453,105.86642467268,263.91706948563,515.81320939993,349.59704113126,340.9002332737,313.2640475398,310.84693749569,337.16613178982,334.36614448984,370.79291692805,628.78172317811,758.45839865437,744.04148407271,695.19355036429,660.82444519662,688.30878111051,680.28094574367,654.57926004276,649.89038065662,665.79777933656,712.12610943931,702.88974083897
Non-Annex_I,Oceania,TON,Tonga,CO2,18.936833477828,18.938692836225,20.184038305916,24.254207613322,29.736289506122,24.582175491373,24.222039944202,25.570118645802,25.376652808465,27.261157270676,29.34595502086,43.455706392326,42.805909035175,42.324170420451,37.793218179584,41.790369363002,22.513430985591,57.601969296637,73.263731424943,86.693330129528,89.721825480441,95.101183412198,99.991782727074,101.36447802931,141.16926540043,116.47290992322,132.65015959738,143.21236720647,149.79588371425,149.74590014439,101.08156065394,95.994946228764,105.94434888351,125.48318368061,111.7925558663,121.1643485593,133.05757790898,114.18272802982,123.66410869953,130.78866162075,126.19844316253,120.00822573948,118.14763829769,119.41199225929,131.83007799778,134.71915181185,143.18226037846,176.79591459693,157.34084235013,189.04339085134,192.15140442224,201.49070502536,212.69977810608,219.99594393295
Non-Annex_I,Rest Central America,TTO,Trinidad and Tobago,CO2,6930.4524562905,6871.8247653794,6431.9720812519,6670.5575875667,6776.8440486125,6071.1037620804,7091.4487376148,7877.1245153065,8175.0517312101,8029.4266221568,8821.1911850536,9262.6017856669,10427.469837568,11132.596271335,11644.254254612,11868.762586892,11682.152023032,12004.319869864,12777.895701539,12779.429382664,12668.497645694,12932.064588386,13279.30873273,12949.142438818,14314.768501019,13816.881783988,14872.007981142,14849.5914125,17953.261578102,18451.501999652,19133.293028272,21730.623126484,23496.335420686,27142.445381399,28811.766890598,35019.730636974,38554.149751979,39423.104847741,38529.078500137,37434.377938611,41022.547270548,41255.986012831,38055.514631021,37294.618633003,37139.647489594,36703.941527711,33678.559318511,32510.90344969,32588.050608624,33185.979338671,29772.132276898,28658.706148505,27923.398051325,27216.17986191
Non-Annex_I,Northern_Africa,TUN,Tunisia,CO2,4260.2431341547,4274.7131215522,4811.9616046275,4836.3940729318,5330.8070051529,5428.2878081108,5791.3488734647,6518.8217115215,7235.1686784518,8543.4244780966,9417.2534680799,9737.6321961879,9467.6083166186,10999.17912663,11459.627453733,11857.923447301,12207.316818988,12344.876953977,13136.279468929,14175.556838145,14772.549546661,15248.240873647,16209.958007955,16812.187719081,16921.948395584,17285.217903053,17829.460306894,18372.096974175,19179.491427786,20163.092837899,21129.41160877,22010.796917114,21776.010058882,21563.813596594,22813.795518309,23445.667827498,24236.587581183,24981.23343894,25425.711107219,25363.564244366,27728.558826361,26261.596283925,28239.579053643,28218.895557677,30201.602402585,30717.963252177,29858.395594771,30293.314188177,30184.599454469,30241.188173716,28714.754665764,31014.126334779,30457.868878904,31497.457706309
Annex_I,Turkey,TUR,Turkey,CO2,45449.185802926,49762.187702309,57687.836761499,62485.340640452,65052.036485029,70365.062228013,78057.900544494,86101.744343958,85032.691878543,78438.758810701,81817.6362171,81980.593883131,88905.75247733,93845.326175973,99374.390078827,108015.35606889,118279.14049981,128654.72038928,124706.60924454,138226.24014609,155157.64216237,152517.77100676,158963.92340994,164523.25838395,163614.71842284,178369.01799925,194518.67613117,204440.18074276,205994.84470193,204562.99398939,227046.35132112,206721.39241426,217366.63378227,229681.8232639,235866.51754449,246071.77458982,273978.95948318,300306.71624994,299526.26847917,301361.79132104,312145.77471979,332730.46450121,344125.91062474,333840.53470186,355353.19816567,367804.0976902,391228.41020507,433178.07115681,428912.61567057,413637.21596984,422794.47109087,460655.41509641,433745.71665891,438315.564382
Non-Annex_I,Oceania,TUV,Tuvalu,CO2,0.01108898196175,0.011207418302023,0.011324336227678,0.01144429098257,0.011564245737462,0.011656869029214,0.011766194881774,0.01186792866124,0.0119772545138,0.012089617195598,0.012226274511298,0.012381152802425,0.01257854670288,0.012774422188717,0.012952076699127,0.013134286453394,0.013281572671426,0.013392416938605,0.013488077059595,0.013585255595204,0.013670286813862,0.013746207544806,0.013831238763464,0.013902604250552,0.013954230347594,0.01401496693235,0.014054445712441,0.014086332419437,0.014130366443385,0.014189584613522,0.014303465709939,0.014730259854877,0.014629924853,0.014830355582693,0.015023194239292,0.015225143383605,0.015392168991682,0.015553120941285,0.015700407159317,0.015853767035825,0.015990424351525,0.016137710569557,0.016284996787589,0.016427727761765,0.016562866662846,0.016704079222403,0.016849847025816,0.016994096414611,0.017138345803405,0.017299297753008,0.01746024970261,0.018220975426674,0.018220975426674,0.018220975426674
Non-Annex_I,China +,TWN,Taiwan_Province of China,CO2,36267.121557455,36439.839811693,40983.679873264,45506.035556389,44523.429477742,48208.283038542,57131.080173014,61441.510311488,69502.616458521,73292.842679837,80623.286692352,73896.782468191,78259.432899158,82322.190483731,85202.634068136,84429.183622856,96038.509067131,100954.95701716,117898.31010948,128021.59860234,130654.45865839,140640.78906603,148229.4240783,158341.10568398,167673.0661693,176695.04107815,185502.14268802,199741.42900776,209840.68178694,219593.41510752,238016.22180098,244023.17754506,251221.54202944,261853.93566055,272331.67121907,280591.99716,287811.07457137,292659.87107613,280168.3080987,266561.51861845,284277.18588756,290954.1477195,287197.03249065,292580.84285125,296639.14655584,296561.24199719,300878.62932896,306720.37514565,300748.35779606,290665.74283543,289506.40092097,299794.27888486,287605.4863712,279847.34584871
Non-Annex_I,Southern_Africa,TZA,Tanzania_United Republic of,CO2,1567.9551846936,1568.4260698347,1834.2869389781,1904.9977398527,1747.3718899185,1632.7178397369,1578.5475583832,1609.3086587222,1684.397195049,1776.2972046747,1751.8746326501,1771.7764548856,1614.3639436565,1580.9295645804,1652.7133607475,1742.6816242969,1842.5454526673,1874.5895948785,1956.2137868526,1971.5070604042,2083.7091491656,2209.482298577,2046.7005847514,2148.5385086902,2128.4975866392,2940.0130629314,3508.1999776829,3277.3093219442,2850.7974632003,2664.8452260748,3112.0449730688,3286.9921223594,3739.3794290338,3955.2974830079,5443.4546833364,6172.8537727225,6603.4057804186,6242.416308132,6279.401782595,6077.159639872,7333.2602189149,8886.4153440009,10602.129083426,11593.558704522,11256.989392986,13203.364174076,14136.676335393,14197.622317652,14941.124546936,17003.529916311,16797.388245603,19295.94739615,18981.459438334,19373.461607994
